Category,Medication,Prodcode,Gemscript code,Product Name,Drug Substance,BNF Code
Epilepsy medication,Gabapentin,4781,68254020,Gabapentin 400mg capsules,Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,10007,68257020,Neurontin 100mg capsules (Pfizer Ltd),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,6304,68258020,Neurontin 300mg capsules (Pfizer Ltd),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,16215,68259020,Neurontin 400mg capsules (Pfizer Ltd),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,57120,70795020,Gabapentin 100mg capsules (Mylan),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,48035,70798020,Gabapentin 300mg capsules (Mylan),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,48060,70817020,Gabapentin 300mg capsules (Sandoz Ltd),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,58960,71825020,Gabapentin 100mg capsules (Zentiva),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,63432,71828020,Gabapentin 300mg capsules (Zentiva),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,44261,72055020,Gabapentin 250mg/5ml Oral solution (Boots Pharmaceuticals Ltd),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,47579,74481020,Gabapentin 100mg capsules (Sandoz Ltd),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,58382,75086020,Gabapentin 100mg capsules (Actavis UK Ltd),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,53296,75089020,Gabapentin 300mg capsules (Actavis UK Ltd),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,59147,76489020,Gabapentin 600mg tablets (Zentiva),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,55535,78466020,Gabapentin 300mg capsules (Almus Pharmaceuticals Ltd),Gabapentin,00000000
Epilepsy medication,Gabapentin,17564,81488020,Neurontin 600mg tablets (Pfizer Ltd),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,28713,81489020,Neurontin 800mg tablets (Pfizer Ltd),Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,9979,81491020,Gabapentin 600mg tablets and Gabapentin 300mg capsules,,04080100
Epilepsy medication,Gabapentin,16404,81493020,Neurontin titration pack (Pfizer Ltd),,00000000
Epilepsy medication,Gabapentin,18211,89849020,Gabapentin 250mg/5ml oral solution,Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,25815,90091020,Gabapentin 400mg/5ml oral suspension,Gabapentin,04070300/04080100
Epilepsy medication,Gabapentin,44022,98739020,Gabapentin 250mg/5ml oral suspension,Gabapentin,04070300/04080100
Epilepsy medication,Topiramate,72214,00102020,Topiramate 50mg capsules (Phoenix Healthcare Distribution Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,46572,00207021,Topiramate 50mg/5ml oral suspension,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,59051,05027020,Topiramate 50mg tablets (Accord Healthcare Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,63250,05068020,Topiramate 25mg tablets (Accord Healthcare Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,60156,05083020,Topiramate 25mg capsules (Actavis UK Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,63113,05084020,Topiramate 25mg capsules (Phoenix Healthcare Distribution Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,51839,05085020,Topamax 25mg sprinkle capsules (Mawdsley-Brooks & Company Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,72207,05087020,Topiramate 25mg capsules (Sigma Pharmaceuticals Plc),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,72831,34585020,Topiramate 100mg/5ml oral suspension,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,57874,34589020,Topiramate 12.5mg/5ml oral suspension,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,70384,34591020,Topiramate 125mg/5ml oral suspension,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,58137,34672020,Topiramate 100mg/5ml oral solution,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,60432,34674020,Topiramate 10mg/5ml oral solution,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,70403,34688020,Topiramate 20mg/5ml oral solution,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,59058,34690020,Topiramate 20mg/5ml oral suspension,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,64773,34692020,Topiramate 30mg/5ml oral solution,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,52751,34696020,Topiramate 5mg/5ml oral solution,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,60878,36884020,Topiramate 15mg/5ml oral solution,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,61198,36886020,Topiramate 15mg/5ml oral suspension,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,72827,39781020,Topamax 50mg sprinkle capsules (Lexon (UK) Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,57670,42149020,Topiramate 50mg capsules (Sandoz Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,53780,42194020,Topiramate 25mg tablets (Sandoz Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,53779,42196020,Topiramate 25mg capsules (Sandoz Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,67698,53481021,Topiramate 15mg capsules (DE Pharmaceuticals),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,72212,53482021,Topiramate 25mg capsules (DE Pharmaceuticals),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,70404,69878021,Topiramate 25mg/5ml oral solution,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,58019,76848020,Topiramate 25mg tablets (Teva UK Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,61630,76852020,Topiramate 100mg tablets (Teva UK Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,63504,76962020,Topiramate 25mg tablets (Actavis UK Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,63545,76972020,Topiramate 200mg tablets (Actavis UK Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,62306,76981020,Topiramate 25mg capsules (Teva UK Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,61770,76984020,Topiramate 50mg capsules (Teva UK Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,55649,77003020,Topiramate 15mg capsules (A A H Pharmaceuticals Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,54245,77006020,Topiramate 25mg capsules (A A H Pharmaceuticals Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,62198,77009020,Topiramate 50mg capsules (A A H Pharmaceuticals Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,13608,80202020,Topamax 50mg tablets (Janssen-Cilag Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,15851,80203020,Topamax 100mg tablets (Janssen-Cilag Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,13890,80204020,Topamax 200mg tablets (Janssen-Cilag Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,7073,80206020,Topiramate 50mg tablets,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,6820,80207020,Topiramate 100mg tablets,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,7108,80208020,Topiramate 200mg tablets,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,9823,80218020,Topamax 25mg tablets (Janssen-Cilag Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,11237,80220020,Topiramate 25mg tablets,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,795,80221020,Topiramate 15mg capsules,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,5874,80222020,Topiramate 25mg capsules,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,12821,84894020,Topamax 15mg sprinkle capsules (Janssen-Cilag Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,16262,84895020,Topamax 25mg sprinkle capsules (Janssen-Cilag Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,18077,84896020,Topamax 50mg sprinkle capsules (Janssen-Cilag Ltd),Topiramate,04070402/04080100
Epilepsy medication,Topiramate,5830,85972020,Topiramate 50mg capsules,Topiramate,04070402/04080100
Epilepsy medication,Topiramate,44719,99170020,Topiramate 25mg/5ml oral suspension,Topiramate,04070402/04080100
Epilepsy medication,Pregabalin,64568,10911020,Lyrica 150mg capsules (Sigma Pharmaceuticals Plc),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,48253,10912020,Lyrica 150mg capsules (Lexon (UK) Ltd),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,69781,10925020,Lyrica 25mg capsules (Lexon (UK) Ltd),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,52547,10932020,Lyrica 50mg capsules (Waymade Healthcare Plc),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,67184,10936020,Lyrica 50mg capsules (Mawdsley-Brooks & Company Ltd),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,64497,10939020,Lyrica 75mg capsules (Waymade Healthcare Plc),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,69501,10941020,Lyrica 75mg capsules (DE Pharmaceuticals),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,68014,10943020,Lyrica 75mg capsules (Lexon (UK) Ltd),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,65863,10945020,Lyrica 75mg capsules (Stephar (U.K.) Ltd),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,60543,35334020,Pregabalin 75mg/5ml oral solution,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,67384,35336020,Pregabalin 75mg/5ml oral suspension,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,55972,35980020,Pregabalin 150mg/5ml oral solution,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,64285,35982020,Pregabalin 150mg/5ml oral suspension,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,68441,36722020,Pregabalin 25mg/5ml oral solution,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,51227,41880020,Pregabalin 20mg/ml oral solution sugar free,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,51924,41881020,Lyrica 20mg/ml oral solution (Pfizer Ltd),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,63091,44284021,Rewisca 100mg capsules (Consilient Health Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,63090,44285021,Rewisca 150mg capsules (Consilient Health Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,63174,44286021,Rewisca 200mg capsules (Consilient Health Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,63300,44287021,Rewisca 25mg capsules (Consilient Health Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,63089,44288021,Rewisca 300mg capsules (Consilient Health Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,63088,44289021,Rewisca 50mg capsules (Consilient Health Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,63069,44290021,Rewisca 75mg capsules (Consilient Health Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,63317,44291021,Rewisca 225mg capsules (Consilient Health Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,64005,48100021,Pregabalin 100mg capsules (A A H Pharmaceuticals Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,63965,48101021,Alzain 100mg capsules (Dr Reddy's Laboratories (UK) Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,72068,48102021,Lecaent 150mg capsules (Actavis UK Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,64039,48104021,Alzain 150mg capsules (Dr Reddy's Laboratories (UK) Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,71221,48105021,Lecaent 200mg capsules (Actavis UK Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,64042,48107021,Alzain 200mg capsules (Dr Reddy's Laboratories (UK) Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,71659,48108021,Lecaent 25mg capsules (Actavis UK Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,63964,48110021,Alzain 25mg capsules (Dr Reddy's Laboratories (UK) Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,69877,48111021,Lecaent 300mg capsules (Actavis UK Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,67440,48112021,Pregabalin 300mg capsules (A A H Pharmaceuticals Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,64037,48113021,Alzain 300mg capsules (Dr Reddy's Laboratories (UK) Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,65218,48114021,Lecaent 50mg capsules (Actavis UK Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,63877,48115021,Pregabalin 50mg capsules (A A H Pharmaceuticals Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,64041,48116021,Alzain 50mg capsules (Dr Reddy's Laboratories (UK) Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,66941,48117021,Lecaent 75mg capsules (Actavis UK Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,69987,48118021,Pregabalin 75mg capsules (A A H Pharmaceuticals Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,64040,48119021,Alzain 75mg capsules (Dr Reddy's Laboratories (UK) Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,64038,48122021,Alzain 225mg capsules (Dr Reddy's Laboratories (UK) Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,70478,52876021,Pregabalin 150mg capsules (Teva UK Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,65073,52878021,Pregabalin 25mg capsules (Teva UK Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,70648,52879021,Pregabalin 300mg capsules (Teva UK Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,65069,52881021,Pregabalin 75mg capsules (Teva UK Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,65787,53764021,Pregabalin 50mg capsules (Sandoz Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,67053,53765021,Pregabalin 75mg capsules (DE Pharmaceuticals),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,66509,57465021,Pregabalin 75mg capsules (Zentiva),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,70064,57476021,Pregabalin 25mg capsules (Accord Healthcare Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,71313,57479021,Pregabalin 50mg capsules (Zentiva),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,65606,57480021,Pregabalin 50mg capsules (Accord Healthcare Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,70730,61386021,Pregabalin 100mg capsules (Alliance Healthcare (Distribution) Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,70544,61387021,Pregabalin 150mg capsules (Alliance Healthcare (Distribution) Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,70729,61388021,Pregabalin 200mg capsules (Alliance Healthcare (Distribution) Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,70545,61389021,Pregabalin 25mg capsules (Alliance Healthcare (Distribution) Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,70735,61390021,Pregabalin 300mg capsules (Alliance Healthcare (Distribution) Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,70546,61391021,Pregabalin 50mg capsules (Alliance Healthcare (Distribution) Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,70731,61392021,Pregabalin 75mg capsules (Alliance Healthcare (Distribution) Ltd),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,71461,69858021,Pregabalin 50mg/5ml oral suspension,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,69034,71148021,Pregabalin 300mg capsules (Mylan),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,71533,71149021,Pregabalin 50mg capsules (Mylan),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,70229,71150021,Pregabalin 75mg capsules (Mylan),Pregabalin,04030000/04080100
Epilepsy medication,Pregabalin,69125,71455021,Axalid 100mg capsules (Kent Pharmaceuticals Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,69499,71456021,Axalid 150mg capsules (Kent Pharmaceuticals Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,69799,71457021,Axalid 200mg capsules (Kent Pharmaceuticals Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,69296,71458021,Axalid 25mg capsules (Kent Pharmaceuticals Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,69418,71459021,Axalid 300mg capsules (Kent Pharmaceuticals Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,69554,71460021,Axalid 50mg capsules (Kent Pharmaceuticals Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,69498,71461021,Axalid 75mg capsules (Kent Pharmaceuticals Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,69497,71462021,Axalid 225mg capsules (Kent Pharmaceuticals Ltd),Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,790,88034020,Pregabalin 25mg capsules,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,6936,88036020,Pregabalin 50mg capsules,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,819,88038020,Pregabalin 75mg capsules,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,6999,88040020,Pregabalin 100mg capsules,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,6631,88042020,Pregabalin 150mg capsules,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,6949,88044020,Pregabalin 200mg capsules,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,7005,88046020,Pregabalin 300mg capsules,Pregabalin,04030000/04070300/04080100
Epilepsy medication,Pregabalin,16542,88048020,Lyrica 25mg capsules (Pfizer Ltd),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,7209,88050020,Lyrica 50mg capsules (Pfizer Ltd),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,6584,88052020,Lyrica 75mg capsules (Pfizer Ltd),Pregabalin,04030000/04070300/04080100/06010500
Epilepsy medication,Pregabalin,7208,88054020,Lyrica 100mg capsules (Pfizer Ltd),Pregabalin,04030000/04070300/04080100/06010500
