Category,BNF Chapter,Prodcode,dm+d code,Product Name,Drug Substance
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,53135,20562711000001106,vibramycin-d 100mg dispersible tablets (waymade healthcare plc),doxycycline monohydrate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,58326,21933211000001100,doxycycline 50mg capsules (waymade healthcare plc),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,55519,21933411000001101,doxycycline 100mg capsules (waymade healthcare plc),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,60159,23880711000001109,doxycycline 100mg capsules (de pharmaceuticals),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,62008,23881111000001102,doxycycline 50mg capsules (de pharmaceuticals),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,14904,2847211000001103,vibramycin-d 100mg dispersible tablets (pfizer ltd),doxycycline monohydrate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,34175,2847611000001101,doxycycline 50mg capsules (a a h pharmaceuticals ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,48095,2847811000001102,doxycycline 50mg capsules (actavis uk ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,32419,2848011000001109,doxycycline 50mg capsules (teva uk ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,63660,2849111000001103,doxycycline 50mg capsules (kent pharmaceuticals ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,53973,2849911000001100,doxycycline 50mg capsules (alliance healthcare (distribution) ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,24149,2850911000001108,doxycycline 100mg capsules (a a h pharmaceuticals ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,34300,2851411000001109,doxycycline 100mg capsules (actavis uk ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,32066,2852911000001107,doxycycline 100mg capsules (mylan),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,33671,2853211000001109,doxycycline 100mg capsules (kent pharmaceuticals ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,26392,2853611000001106,vibrox 100mg capsules (kent pharmaceuticals ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,49737,2854311000001104,doxycycline 100mg capsules (alliance healthcare (distribution) ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,73536,29836111000001100,doxycycline 50mg capsules (sigma pharmaceuticals plc),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,68690,30123211000001107,doxycycline 100mg capsules (mawdsley-brooks & company ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,1046,324059006,doxycycline 100mg capsules,doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,264,324070004,doxycycline 50mg capsules,doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,6396,324072007,doxycycline 100mg dispersible tablets sugar free,doxycycline monohydrate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,68110,32876211000001101,doxycycline 100mg/5ml oral suspension,doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,65189,8485311000001109,doxycycline 50mg/5ml oral suspension,doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/oropharyngeal anti-infective drugs,70869,28045911000001108,doxycycline 36.4mg/260mg periodontal gel cartridge,doxycycline hyclate
Exacerbations - Antibiotics,unknown,19585,,ampicillin 250mg/flucloxacillin 250mg,
Exacerbations - Antibiotics,unknown,22118,,pivampicillin 175mg/5ml,
Exacerbations - Antibiotics,unknown,22482,,ampicillin,
Exacerbations - Antibiotics,unknown,22544,,ampicillin 125mg/flucloxacillin 125mg,
Exacerbations - Antibiotics,unknown,23583,,flucloxacillin,
Exacerbations - Antibiotics,unknown,24974,,pivampicillin 250mg/pivmecillinam 200mg,
Exacerbations - Antibiotics,unknown,26075,,oxyphenbutazone 10%/chloramphenicol 1% e,
Exacerbations - Antibiotics,unknown,27016,,ciprofloxacin,
Exacerbations - Antibiotics,unknown,161,102425001000027102,flucloxacillin 1 gm cap,
Exacerbations - Antibiotics,unknown,25943,102745001000027105,erythromycin i/v 300 mg inj,
Exacerbations - Antibiotics,unknown,7792,102795001000027102,erythromycin 12 mg syr,
Exacerbations - Antibiotics,unknown,343,104715001000027107,ampicillin 125 mg tab,
Exacerbations - Antibiotics,unknown,20009,107865001000027104,talampicillin 250 mg syr,
Exacerbations - Antibiotics,unknown,22517,113415001000027103,isoniazid / pyrazinamide / rifampicin 50 mg tab,
Exacerbations - Antibiotics,unknown,1694,115135001000027104,flucloxacillin 125 mg pow,
Exacerbations - Antibiotics,unknown,1376,115575001000027105,erythromycin 100 mg syr,
Exacerbations - Antibiotics,unknown,1706,117545001000027105,cephalexin 125 mg tab,
Exacerbations - Antibiotics,unknown,20205,127565001000027100,vancomycin oral 10 gm sol,
Exacerbations - Antibiotics,unknown,3877,148345001000027104,flucloxacillin 125 mg cap,
Exacerbations - Antibiotics,unknown,3408,149805001000027108,erythromycin 500 mg cap,
Exacerbations - Antibiotics,unknown,15386,152915001000027101,c0-trimoxazole tab,
Exacerbations - Antibiotics,unknown,10720,152935001000027107,co-trimoxazole paed 200 mg syr,
Exacerbations - Antibiotics,unknown,2725,152945001000027108,co-trimoxazole 100 mg tab,
Exacerbations - Antibiotics,unknown,4555,153135001000027103,co-trimoxazole 200 mg sus,
Exacerbations - Antibiotics,unknown,8394,153185001000027106,co-trimoxazole 80 mg syr,
Exacerbations - Antibiotics,unknown,10447,154435001000027100,chloramphenicol pow,
Exacerbations - Antibiotics,unknown,226,163475001000027104,trimethoprim 100 mg cap,
Exacerbations - Antibiotics,unknown,8900,170245001000027104,co-trimoxazole 800 mg tab,
Exacerbations - Antibiotics,unknown,53793,17962411000001102,trimethoprim 50mg/5ml oral suspension sugar free (almus pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,unknown,48031,17964311000001102,ciprofloxacin 100mg tablets (almus pharmaceuticals ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,unknown,73645,17964511000001108,ciprofloxacin 750mg tablets (almus pharmaceuticals ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,unknown,54882,17965211000001106,clarithromycin 250mg tablets (almus pharmaceuticals ltd),clarithromycin
Exacerbations - Antibiotics,unknown,53715,17965511000001109,clarithromycin 500mg tablets (almus pharmaceuticals ltd),clarithromycin
Exacerbations - Antibiotics,unknown,3907,187485001000027101,erythromycin sf sach 250 mg,
Exacerbations - Antibiotics,unknown,1037,187495001000027102,erythromycin ethylsuccinate sf 125 mg/5ml sus,
Exacerbations - Antibiotics,unknown,5423,323474008,flucloxacillin 250mg/5ml oral suspension,flucloxacillin magnesium
Exacerbations - Antibiotics,unknown,1000,323496002,flucloxacillin 125mg/5ml oral suspension,flucloxacillin magnesium
Exacerbations - Antibiotics,unknown,829,323564007,co-amoxiclav 250mg/125mg dispersible tablets sugar free,amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,unknown,16595,323852008,ceftazidime 250mg powder for solution for injection vials,ceftazidime pentahydrate
Exacerbations - Antibiotics,unknown,55387,323874002,cefuroxime 125mg granules sachets,cefuroxime axetil
Exacerbations - Antibiotics,unknown,31463,36091911000001107,co-trimoxazole 160mg/800mg/10ml solution for infusion ampoules,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,unknown,153,36144011000001106,trimethoprim 100mg/5ml solution for injection ampoules,trimethoprim
Exacerbations - Antibiotics,unknown,12465,3846211000001107,polytrim ophthalmic ointment (pliva pharma ltd),polymyxin b sulfate/trimethoprim
Exacerbations - Antibiotics,unknown,2507,386811000001108,augmentin 375mg dispersible tablets (glaxosmithkline uk ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,unknown,32730,4373011000001106,fortum 250mg powder for solution for injection vials (glaxosmithkline uk ltd),ceftazidime pentahydrate
Exacerbations - Antibiotics,unknown,2642,442211000001107,floxapen 250mg/5ml syrup (actavis uk ltd),flucloxacillin magnesium
Exacerbations - Antibiotics,unknown,13306,735011000001103,monotrim 100mg/5ml solution for injection ampoules (abbott healthcare products ltd),trimethoprim
Exacerbations - Antibiotics,unknown,20524,76415001000027107,gx co-trimoxazole 480 mg tab,
Exacerbations - Antibiotics,unknown,8933,811111000001105,floxapen 125mg/5ml syrup (actavis uk ltd),flucloxacillin magnesium
Exacerbations - Antibiotics,unknown,251,81755001000027107,erythromycin 50 mg inj,
Exacerbations - Antibiotics,unknown,16605,81785001000027100,erythromycin i/v 1 gm inj,
Exacerbations - Antibiotics,unknown,1969,81805001000027101,erythromycin 250 mg mix,
Exacerbations - Antibiotics,unknown,3583,88145001000027107,co-trimoxazole paed 120 mg tab,
Exacerbations - Antibiotics,unknown,17738,88315001000027105,co-trimoxazole 96 mg inj,
Exacerbations - Antibiotics,unknown,10632,88355001000027100,co-trimoxazole f/c 480 mg tab,
Exacerbations - Antibiotics,unknown,108,94845001000027102,ampicillin 125 mg cap,
Exacerbations - Antibiotics,unknown,28349,9739611000001100,clarosip 125mg granules for oral suspension straws (grunenthal ltd),clarithromycin
Exacerbations - Antibiotics,unknown,31689,9739911000001106,clarosip 187.5mg granules for oral suspension straws (grunenthal ltd),clarithromycin
Exacerbations - Antibiotics,unknown,31690,9740211000001105,clarosip 250mg granules for oral suspension straws (grunenthal ltd),clarithromycin
Exacerbations - Antibiotics,unknown,10326,9742311000001103,clarithromycin 125mg granules straws,clarithromycin
Exacerbations - Antibiotics,unknown,26059,9742411000001105,clarithromycin 187.5mg granules straws,clarithromycin
Exacerbations - Antibiotics,unknown,17645,9742511000001109,clarithromycin 250mg granules straws,clarithromycin
Exacerbations - Antibiotics,unknown,18313,97635001000027104,ceftazidime intermate inf device,
Exacerbations - Oral corticosteroids,corticosteroids (for respiratory conditions)/glucocorticoid therapy/systemic corticosteroids (in musculoskeletal and joint conditions),55024,,prednisolone 5mg/5ml oral solution,prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (for respiratory conditions)/glucocorticoid therapy/systemic corticosteroids (in musculoskeletal and joint conditions),63549,,prednisolone 1mg/ml oral solution (logixx pharma solutions ltd),prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (for respiratory conditions)/glucocorticoid therapy/systemic corticosteroids (in musculoskeletal and joint conditions),63791,,prednisolone 5mg/5ml oral solution unit dose,prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (for respiratory conditions)/glucocorticoid therapy/systemic corticosteroids (in musculoskeletal and joint conditions),66015,,prednisolone dompe 5mg/5ml oral solution unit dose (logixx pharma solutions ltd),prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (for respiratory conditions)/glucocorticoid therapy/systemic corticosteroids (in musculoskeletal and joint conditions),66645,,prednisolone 5mg/5ml oral solution unit dose (logixx pharma solutions ltd),prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (for respiratory conditions)/glucocorticoid therapy/systemic corticosteroids (in musculoskeletal and joint conditions),67559,,prednisolone 5mg/5ml oral solution unit dose (a a h pharmaceuticals ltd),prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (in chronic bowel disorders)/corticosteroids (for respiratory conditions)/antileprotic drugs/drugs for pneumocystis pneumonia/glucocorticoid therapy/corticosteroids and other immunosuppressants/systemic corticosteroids (in musculoskeletal and joint conditions),44,,prednisolone 5mg gastro-resistant tablets,prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (in chronic bowel disorders)/corticosteroids (for respiratory conditions)/antileprotic drugs/drugs for pneumocystis pneumonia/glucocorticoid therapy/corticosteroids and other immunosuppressants/systemic corticosteroids (in musculoskeletal and joint conditions),95,,prednisolone 5mg tablets,prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (in chronic bowel disorders)/corticosteroids (for respiratory conditions)/antileprotic drugs/drugs for pneumocystis pneumonia/glucocorticoid therapy/corticosteroids and other immunosuppressants/systemic corticosteroids (in musculoskeletal and joint conditions),557,,prednisolone 2.5mg gastro-resistant tablets,prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (in chronic bowel disorders)/corticosteroids (for respiratory conditions)/antileprotic drugs/drugs for pneumocystis pneumonia/glucocorticoid therapy/corticosteroids and other immunosuppressants/systemic corticosteroids (in musculoskeletal and joint conditions),578,,prednisolone 1mg tablets,prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (in chronic bowel disorders)/corticosteroids (for respiratory conditions)/antileprotic drugs/drugs for pneumocystis pneumonia/glucocorticoid therapy/corticosteroids and other immunosuppressants/systemic corticosteroids (in musculoskeletal and joint conditions),955,,prednisolone 5mg soluble tablets,prednisolone sodium phosphate
Exacerbations - Oral corticosteroids,corticosteroids (in chronic bowel disorders)/corticosteroids (for respiratory conditions)/antileprotic drugs/drugs for pneumocystis pneumonia/glucocorticoid therapy/corticosteroids and other immunosuppressants/systemic corticosteroids (in musculoskeletal and joint conditions),5490,,deltacortril 5mg gastro-resistant tablets (alliance pharmaceuticals ltd),prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (in chronic bowel disorders)/corticosteroids (for respiratory conditions)/antileprotic drugs/drugs for pneumocystis pneumonia/glucocorticoid therapy/corticosteroids and other immunosuppressants/systemic corticosteroids (in musculoskeletal and joint conditions),5913,,deltacortril 2.5mg gastro-resistant tablets (alliance pharmaceuticals ltd),prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (in chronic bowel disorders)/corticosteroids (for respiratory conditions)/antileprotic drugs/drugs for pneumocystis pneumonia/glucocorticoid therapy/corticosteroids and other immunosuppressants/systemic corticosteroids (in musculoskeletal and joint conditions),19141,,prednisolone 5mg soluble tablets (amco),prednisolone sodium phosphate
Exacerbations - Oral corticosteroids,corticosteroids (in chronic bowel disorders)/corticosteroids (for respiratory conditions)/antileprotic drugs/drugs for pneumocystis pneumonia/glucocorticoid therapy/corticosteroids and other immunosuppressants/systemic corticosteroids (in musculoskeletal and joint conditions),21417,,prednisolone 5mg tablets (a a h pharmaceuticals ltd),prednisolone
Exacerbations - Oral corticosteroids,corticosteroids (in chronic bowel disorders)/corticosteroids (for respiratory conditions)/antileprotic drugs/drugs for pneumocystis pneumonia/glucocorticoid therapy/corticosteroids and other immunosuppressants/systemic corticosteroids (in musculoskeletal and joint conditions),28375,,prednisolone 2.5mg gastro-resistant tablets (a a h pharmaceuticals ltd),prednisolone
